# line ID	exact English source	translation (English A-Z then ID)
line:39fd52f1	'Ey big dog.	嘿，大狗狗。
line:54ad4706	Okay...	好吧……
line:28311fbb	Omg you're hurt!	天啊，你受傷了！
line:8b3abbf7	On it!	馬上來！
line:42e3eba2	Once I'm cleaned up I'm gonna head out and get our spot ready.	洗乾淨之後，我就要先去把我們的位置準備好。
line:1d4b8a1c	One thing led to another...	然後自然而然就……
line:c70bea2d	Only been cleaning for a few weeks now!	我才做洗浴師幾個星期！
line:5188bd4a	Only If that's alright-	只要你不介意——
line:01505282	Only realized how much of a mess I made after Max yelled at me, haha.	直到麥克絲罵我，我才發現自己弄得多髒，哈哈。
line:828eed25	Oof... Needed that. Thank you.	呼……我正需要這個。謝謝你。
line:2d40c69a	Oooh, alrighty.	喔——好呀。
line:99ff9e7f	Ooooh must be a big deal then.	喔——那一定很有頭有臉囉。
line:e8ad4791	Ooooh.	喔——。
line:64bfd62a	Oops, my bad.	哎呀，我的錯。
line:0fa31c40	Our first meeting went great though!	不過我們第一次見面很順利！
line:77cebc41	People tell me I've got a fat cock, is that true?	大家都說我的屌很粗，是真的嗎？
line:80de6c63	Perfectly clean again. Thank you for taking me in at this hour.	又乾乾淨淨了。謝謝你這麼晚還願意接待我。
line:f212528b	Phew! I had an accident that needs to be taken care of... discretely.	呼！我出了點意外，需要……低調地處理一下。
line:b3c35166	Phew, I was worried I'd make another mess of things.	呼，我本來還擔心又會搞得一團糟。
line:314c3d8a	physically or emotionally?	身體上，還是心情上？
line:156e0b50	Picnic bathket-	野餐籃籃——
line:0d9de1a1	player hooked up with conrad	玩家和康拉德上床了
line:2cf1c95e	player hooked up with conrad	玩家和康拉德上床了
line:c2529648	player hooked up with conrad	玩家和康拉德上床了
line:f7fd34b2	player hooked up with conrad	玩家和康拉德上床了
line:66e08b22	player hooked up with ryan	玩家和萊恩上床了
line:78039fd1	player hooked up with ryan	玩家和萊恩上床了
line:96a0c0c7	player hooked up with ryan	玩家和萊恩上床了
line:9bade6d6	player hooked up with ryan	玩家和萊恩上床了
line:0ddcd600	Please scrub Igwix off my back would you?	可以請你把伊格維克斯從我背上刷掉嗎？
line:0632acbf	Plus they feel really nice.	而且也真的很舒服。
line:c7b8ba3d	Possibly...?	也許……？
line:637629a8	Pretty sure I can digest anything.	應該什麼都消化得了。
line:65a41bc5	Pretty sure I'm all clean!	應該都洗乾淨了！
line:3750bbf0	Pretty sure that was everything.	應該全都好了。
line:960707b0	Primarily alchemy. Occasionally world history.	主要是煉金術，偶爾教世界史。
line:1475f95c	Professor Igwyx- My colleague who self-immolated earlier.	伊格維克斯教授——就是之前把自己燒起來的那位同事。
line:26e9d692	Professor, but yes. You have.	是教授，不過沒錯。你確實教會了我。
line:af0c15fd	Professor- But, yes. I usually don't go to public washes.	是教授——不過，沒錯。我平常不太去公共洗浴店。
line:962abe27	Project Scale mary	《極限返鱗》
line:e5d47feb	prole- <i><size=70%>wuh?	普羅——<i><size=70%>什麼？
line:c7b73162	Psst..!	噓……！
line:9addfb4a	Ready!	準備好了！
line:875b5372	Really damn good!	真他媽棒！
line:9e9f3e75	Really damn good!	真他媽棒！
line:9364911d	Really looking forward to finding new people.	真的很期待認識新朋友。
line:8b0b222c	Really sets the mood.	超有情調。
line:4010d36d	Really well honestly.	老實說，超順利。
line:cfcb40c7	Really?	真的嗎？
line:0ec807a4	Really? Aw, That's really sweet.	真的？噢，這話真暖心。
line:630fed1b	Remove this barrier at once so I may enter.	立刻移開這道柵欄，讓我進去。
line:65deb150	Right after this wash!	就洗完澡之後！
line:0caa6657	Right, I'll get that for you ASAP.	好，我馬上幫你開。
line:1271b80c	Right.	對。
line:3ede5541	Right.	對。
line:6a2e4e0d	Right. I'll get to it.	好。我這就來。
line:29daeb62	Right. Phoenix feather. Obviously.	對。鳳凰羽毛。那當然。
line:51d1b41e	Ryan is a sweetheart	萊恩很貼心。
line:202fce0c	RYAN THE BONE!	萊恩，骨頭！
line:93bd9a2b	Ryan!	萊恩！
line:9b7e09b8	Ryan!	萊恩！
line:b76f49cd	Ryan!	萊恩！
line:1fa0fbbe	Ryan! I met him.	萊恩！我見到他了。
line:f0427bb9	Ryan! this is so sweet.	萊恩！你太貼心了。
line:92829935	Ryan's such a nice dragon.	萊恩真是條好龍。
line:13ca0a74	Ryan, you're not supposed to eat the stems-	萊恩，梗不能吃——
line:7a01d265	Ryan: I guess it is pretty exciting	Ryan: 我想，還挺刺激的。
line:e1526934	Ryan: I like that a lot	Ryan: 我很喜歡這樣。
line:a430a2ff	Ryan: I think I am close too..	Ryan: 我想我也快了……
line:77626e43	Ryan: I would say it is going great	Ryan: 我覺得現在非常順利。
line:f5f5b815	Ryan: I've never done this outside before	Ryan: 我以前沒在外面做過。
line:6dd86b71	Ryan: This was nice	Ryan: 剛才真好。
line:41b9659f	Ryan: Wow.. Your stature is really the only thing small about you.	Ryan: 哇……你全身上下，真的只有身高算小。
line:aad89688	Ryan: Yea definitely. Worried about me?	Ryan: 當然。你在擔心我？
line:ce6d6d7f	Ryan? you sure everything is okay...?	萊恩？你確定沒事嗎……？
line:1d3b255b	Save your mood setting for tonight!	你的情調留到今晚再說啦！
line:3ed6ab5d	Say do you remember the name of the college I work at?	話說，你還記得我在哪間學院任職嗎？
line:a05a7804	Say...	話說……
line:82d7b5e4	Says who?	誰說的？
line:6c193ba9	Scales different today? <size=70%><i>is that a thing...? </i><size=100%>You look good today.	鱗片弄得不一樣？<size=70%><i>有這種事嗎……？</i><size=100%>你今天很好看。
line:426f40ff	See you again soon, yeah?	很快再見，好嗎？
line:3112d78d	See you soon.	很快再見。
line:8072b186	See you tonight.	今晚見。
line:0d3b23da	Sheesh.	哇靠。
line:48435b12	Shh! I'm not from around here...	噓！我不是這附近的人……
line:0f86dbf6	So am I!	我也是！
line:3063100e	So am I.	我也是。
line:a241eec6	So far so good though, yeah?	不過到目前都很順利，對吧？
line:813c6dd4	So is this like... our first date?	所以這算是……我們第一次約會？
line:9b10d450	So this Conrad guy, seems like you like him?	所以那個康拉德，感覺你很喜歡他？
line:0c5dcd3c	So uh, gate?	那個，門？
line:84d8a935	So uh, mind opening the gate?	所以，呃，可以開門嗎？
line:7da41ecd	So uhh, let me know if you need me to move.	那個，需要我挪動的話，告訴我一聲。
line:3a469ae4	So yeah, I had a mishap..	那個，我出了點意外……
line:a6d6bf76	So you and Ryan huh?	所以，你和萊恩，嗯？
line:31fa3bdf	So you came in just to...	所以你來只是想……
line:5f64c352	So you're a certified dragon washer huh?	所以你是有證照的龍族洗浴師，嗯？
line:c9e7bb1e	So you're a certified dragon washer huh?	所以你是有證照的龍族洗浴師，嗯？
line:aedb6a51	So, coming in for a wash?	所以，是來洗澡的？
line:1c856f1c	So, how was your date?	所以，你的約會怎麼樣？
line:3cda84e6	So, tell me more about conrad!	所以，多跟我說說康拉德吧！
line:c10d9415	So, thanks on his behalf for caring.	所以，我替他謝謝你的關心。
line:e6aa9d20	So, with... relationships.	就是……感情的事。
line:a99c5c88	So. How about a date?	所以，約個會如何？
line:c2f44537	So. My girlfriend was home before me. she's a work-from-home dragon.	就是，我女朋友當時已經在家了。她是在家工作的龍。
line:d9652dff	So. Our date tonight...	所以，今晚的約會……
line:b983f922	So. Tonight.	所以，今晚。
line:28c51dbf	So... A date. I think I'd like to go on one soon!	所以……約會。我想最近就來一次！
line:7c56b2d8	So... I was thinking about my relationships.	所以……我一直在想感情的事。
line:5a5e7f21	So<size=90%>o<size=80%>o<size=70%>o<size=60%>o... <size=100%>I 'aint dirty. But I am <i>~dirty~</i> y'know?	所<size=90%>以<size=80%>呢<size=70%>～<size=60%>～……<size=100%>我身上不髒，但心裡很<i>～髒～</i>，懂吧？
line:8a35fb7b	So<size=90%>o<size=80%>o<size=70%>o<size=60%>o... <size=100%>Was wonderin'	所<size=90%>以<size=80%>呢<size=70%>～<size=60%>～……<size=100%>我在想啊
line:5230bdfd	Soap, then rinse!	先抹肥皂，再沖水！
line:c374e532	Somehow that feels more honest than anything anyone else says.	不知為何，這比其他人說的任何話都更真誠。
line:2898f680	Something happened last night	昨晚發生了一些事。
line:4dac3d2b	Something went wrong with flags!	狀態旗標出了問題！
line:61c7f2d6	Something went wrong with flags!	狀態旗標出了問題！
line:6d5ba814	Something went wrong with flags!	狀態旗標出了問題！
line:8f64adc0	Something went wrong with flags!	狀態旗標出了問題！
line:19cedc30	Sooo. You gonna jerk me off?	所以，你要幫我打手槍嗎？
line:1646ece2	Sorry for coming in late. My sleeps borked.	抱歉這麼晚來。我的作息亂掉了。
line:b2b32876	Sorry I'm bad at flirting. Could you get the gate?	抱歉，我不太會調情。可以開門嗎？
line:13ba93ef	sorry!	抱歉！
line:e2f9c70c	Sorry, I meant to say I enjoy your wash.	抱歉，我的意思是，我很喜歡你的洗浴店。
line:78ca8d95	Sorry...	抱歉……
line:4af15fc3	Sounds good to me!	我沒問題！
line:8c6e66f3	Sounds good!	好啊！
line:1ef36cb0	Sounds like a date then!	那就這麼約好了！
line:d71ba53e	Sounds like a date then!	那就這麼約好了！
line:5fc277a9	Sounds like a date then! Seafood then we play it by ear.	那就約好了！先吃海鮮，再看要做什麼。
line:0e643191	Sounds like a date then, I'm excited.	那就這麼約好了，我很期待。
line:c4642c9c	Sounds like a date then. I'm excited.	那就這麼約好了，我很期待。
line:ffc401d1	Sounds like a plan.	就這麼說定了。
line:c4dd137b	Sounds like it was good then.	那聽起來很不錯嘛。
line:7b6c47bd	Sounds like it.	聽起來是。
line:5c51654f	Sounds nice.	聽起來不錯。
line:3a23b81f	Sounds really cool.	聽起來超酷。
line:1dbf50b3	Sure	當然
line:c14ceb34	Sure is!	沒錯！
line:de7cd73a	Sure it is. Thanks to Conrad for having me get it.	當然。多虧康拉德叫我買這個。
line:05c673e7	Sure!	當然！
line:52542beb	Sure!	當然！
line:67f14802	Sure!	當然！
line:a2dc4ac0	Sure! I'll go get the gate.	好啊！我去開門。
line:dbb68858	Sure! I'll go get the gate.	好啊！我去開門。
line:601e1b38	Sure! I'm excited to tell you about Conrad.	好！我等不及跟你說康拉德的事了。
line:7b5c9d8c	Sure, but he needed someone who cared in that moment.	是啊，但當時他需要有人關心。
line:709a9a57	Sure.	當然。
line:4af4703c	Tasted real good though!	不過真的很好吃！
line:048fe71b	TELL ME ABOUT YOU AND CONRAD!	快告訴我你和康拉德的事！
line:2b84f2eb	Test line 1	測試台詞 1
line:7a22b4d3	Test line 10	測試台詞 10
line:ec12b3a4	Test line 11	測試台詞 11
line:4f87d73a	Test line 12	測試台詞 12
line:d9b7d04d	Test line 13	測試台詞 13
line:63e6d9d4	Test line 14	測試台詞 14
line:f5d6dea3	Test line 15	測試台詞 15
line:64cb6133	Test line 16	測試台詞 16
line:f2fb6644	Test line 17	測試台詞 17
line:1772a124	Test line 18	測試台詞 18
line:88119675	Test line 2	測試台詞 2
line:1e219102	Test line 3	測試台詞 3
line:a470989b	Test line 4	測試台詞 4
line:32409fec	Test line 5	測試台詞 5
line:a35d207c	Test line 6	測試台詞 6
line:356d270b	Test line 7	測試台詞 7
line:5643ba3d	Test line 8	測試台詞 8
line:c073bd4a	Test line 9	測試台詞 9
line:394db643	Thank the stars you're open.	謝天謝地，你還開著。
line:f1946aab	Thank you for cleaning me!!	謝謝你幫我洗乾淨！！
line:75b5b084	Thank you for getting me and Ryan in contact.	謝謝你幫我跟萊恩牽線。
line:189d999e	Thank you for listening.	謝謝你願意聽。
line:3398aea2	Thank you for that.	謝謝你讓我能這麼做。
line:875f0961	Thank you for the clean!	謝謝你幫我洗乾淨！
line:acb8a5aa	Thank you for the quick clean!	謝謝你這麼快就幫我洗乾淨！
line:8512365e	Thank you!	謝謝！
line:bbca8a46	Thank you!	謝謝！
line:e449156d	Thank you!	感謝您！
line:bb4e1dc1	Thank you, Ryan. I'm happy I got to meet you too	謝謝你，萊恩。我也很高興認識你。
line:3b568c14	Thank you.	感謝您。
line:6b245989	Thank you.	謝謝你。
line:836d1b13	Thank you.	感謝您。
line:d60f2dc0	Thank you.	感謝您。
line:035a0830	Thank you. I'd really appreciate it	謝謝你。我會很感激的。
line:f3e7a8fe	Thank you. Look good feel good!	謝謝你。好看了，心情就好！
line:d2d97c90	Thank you. You make this a whole lot easier to go through.	謝謝你。有你在，這一切好熬多了。
line:3027bcf7	Thanks for asking. It's enjoyable to be asked personal questions.	謝謝你問我。有人想了解我的私事，感覺很好。
line:aaf3066d	Thanks for cleaning me!	謝謝你幫我洗澡！
line:8150e2a2	Thanks for helping me out.	謝謝你幫我。
line:a2217280	Thanks for helping me out.	謝謝你幫我。
line:7db0baf0	Thanks for introducing me to him.	謝謝你把他介紹給我。
line:c6cee89f	Thanks for letting me in so late.	謝謝你這麼晚還讓我進來。
line:079b3782	Thanks for sharing food with me, You're a great friend.	謝謝你陪我一起吃東西，你是個好朋友。
line:85f901b0	Thanks for sharing food with me...	謝謝你陪我一起吃東西……
line:a39fd5a9	Thanks for that. Felt pretty damn good.	謝啦。剛才真他媽舒服。
line:505e150f	Thanks for the clean.	謝謝你幫我洗乾淨。
line:a40e531c	Thanks for the food! I'll go get the gate.	謝謝你的食物！我去開門。
line:f1692a96	Thanks for the suggestion!	謝謝你的建議！
line:81ebbec0	Thanks for the wash so late in the night.	謝謝你這麼晚還幫我洗澡。
line:a9df4c5e	Thanks I'll be waiting!	謝謝，那我等你！
line:f73a3fc7	Thanks mate, see you tomorrow then.	謝啦，老兄，那明天見。
line:30f1f583	Thanks!	謝啦！
line:3484ab9d	Thanks!	謝啦！
line:44701902	Thanks!	謝啦！
line:4d868f2f	Thanks!	謝啦！
line:70190774	Thanks!	謝啦！
line:8b8f57c4	Thanks!	謝啦！
line:ab5b2574	Thanks!	謝啦！
line:b588bf4c	Thanks!	謝謝你！
line:bc5d790a	Thanks!	謝啦！
line:c07a9171	Thanks!	謝啦！
line:e7e57d9c	Thanks!	謝啦！
line:fa293cde	Thanks! Whats with all the... Gloop?	謝謝！你身上那些……黏糊糊的是什麼？
line:e1609903	Thanks, but I'll be better. I promise.	謝謝，不過我會變得更好的。我保證。
line:02cbdc87	Thanks, I'm excited too.	謝謝，我也好期待。
line:37c9d915	Thanks, You're pleasant too!	謝謝，你也很討人喜歡！
line:cb847372	Thanks, You're pleasant too!	謝謝，你也很討人喜歡！
line:188d4359	Thanks.	謝啦。
line:316bb26e	Thanks.	謝謝。
line:34ec4db7	Thanks.	謝啦。
line:5183a6f2	Thanks.	謝啦。
line:c642cb17	Thanks.	謝了。
line:cf716777	Thanks.	謝謝你。
line:e00c6df5	Thanks.	謝謝。
line:e521db76	Thanks.	謝謝你。
line:f62e1c4f	Thanks.	謝謝你。
line:fbba1293	Thanks.	謝謝你。
line:8bfa88d7	Thanks. I like being around you too.	謝謝。我也喜歡跟你相處。
line:df0a8598	Thanks. I'm always happy to be here.	謝謝。我也總是很高興能來。
line:084e3cbc	Thanks. See you soon.	謝謝。很快再見。
line:71d57aeb	Thanks. That's kind of you to say.	謝謝。你真會說話。
line:a1f9de62	Thanks. That's kind of you to say.	謝謝。你真會說話。
line:9a9a6120	Thankth!	謝穴！
line:e721d512	That brings me to my next question...	這就帶到我下一個問題了……
line:215a2d34	That felt <i>good</i>.	<i>超爽</i>。
line:89150715	That is rather kind of you to say.	你真體貼。
line:a57409fb	That is the source of my worry...	這才是我擔心的事……
line:ad261b84	That just makes it harder!	你這樣說更難忍了！
line:7111d265	That makes me feel a lot more sure of myself then.	那讓我對自己有信心多了。
line:3fac5bff	That makes me feel good to hear.	聽你這麼說，我好開心。
line:1c49f05b	That makes me happy to hear.	聽你這麼說，我很開心。
line:a8b70da7	That must mean it is! I'm glad.	那應該就是可以囉！真開心。
line:5738ea38	That nice to hear... But, I mean being taken care of more... Primally?	聽你這麼說很開心……不過我指的是更……本能的那種照顧？
line:8f598864	That one was almost too big-	那個差點就太大了——
line:5960dcbb	That should be all though, could you go get the gate?	不過應該就這樣了，可以幫我開門嗎？
line:116f0e16	That should be every spot.	應該每個地方都洗到了。
line:90444b09	That sounds like an over-reaction on her part.	聽起來是她反應過度了。
line:f07c9e39	That sounds like an over-reaction on her part.	聽起來是她反應過度了。
line:c78cf81f	That sounds lovely!	聽起來很棒！
line:eaa3c173	That they are...	確實如此……
line:f4b9a455	That was much nicer than a hose.	比用水管沖舒服多了。
line:78cef130	That was never a concern. I'm a rather risk averse dragon.	那從來就不是問題。我是條相當謹慎的龍。
line:22d271f4	That was really fun.	剛才真好玩。
line:019b83df	That was wonderful! I feel so much better about dating.	真是太棒了！我對約會有信心多了。
line:d7bf167b	That was... Nicer than I expected.	那比我想的……還要舒服。
line:577cec43	That's a mount, no?	那是交配架，對吧？
line:825536f5	That's a tricky question to answer.	這問題不太好回答。
line:66fb84fe	That's all I want to ask.	我想問的就這些。
line:ac1ed298	That's all you can ask for, right?	能這樣就夠了，對吧？
line:6605187b	That's an appeal to authority fallacy. But, yes. I'm correct.	這是訴諸權威的謬誤。不過，沒錯，我說的確實對。
line:52f81dde	That's cute!	真可愛！
line:45befc02	That's exciting!	好令人期待！
line:13cd5511	That's fast... But I think so!	也太快了……不過我想可以！
line:4ff91cbd	That's fine!	沒關係！
line:163c524a	That's good to hear.	聽起來真好。
line:33e2bee6	That's good to hear.	聽起來真好。
line:30e461f2	That's good. You deserve a decent man.	那就好。你值得一個好男人。
line:aeae4744	That's good... Now what?	那就好……接下來呢？
line:f3eeb627	That's great! whens your first date?	太好了！你們第一次約會是什麼時候？
line:215f4eba	That's me.	就是我。
line:cf8c5f37	That's not a thing... But thank you!	沒那回事……不過謝謝你！
line:3f29878b	That's rather nice of you to say.	你這麼說，真讓人暖心。
line:d38c63ea	That's really cute.	真可愛。
line:6474d7f7	That's really nice!	那真好！
line:c5001a4c	That's the best way to eat'em!	這樣吃才最棒！
line:2a5cc3a5	That's very sweet.	這話真暖心。
line:7052576b	That's what I like to hear.	這話我愛聽。
line:2a154290	That's what I thought too.	我也是這麼想的。
line:33d12f97	That's what I thought too.	我也是這麼想的。
line:2b7bb6ce	That's what's terrifying.	可怕的就是這一點。
line:36fb380f	That's wonderful, he's cute!	太好了，他很可愛！
line:266836f8	That's... the first time you've yipped for me.	這是……你第一次對我嗷。
line:9b0b24ad	That.	剛剛那個。
line:6ff80785	That... makes me feel a lot more sure of myself then.	那……讓我對自己有信心多了。
line:cc6d631b	That... makes me feel a lot more sure of myself then.	那……讓我對自己有信心多了。
line:ecf6206f	Thats awesome. I'm glad you two are working out.	太好了。很高興你們相處得很好。
line:0f8bb606	Thats good to hear.	聽到這個真好。
line:f5324d68	Thats really good to hear.	聽到這個真好。
line:063dcd4b	The ability to open up to someone, even occasionally...	能向一個人敞開心扉，即使只是偶爾……
line:8919009a	The ambiance is nice.	氣氛很棒。
line:08c850bf	The apothecary will tarnish my name for months.	藥劑師肯定會把我的糗事傳上好幾個月。
line:01b4161e	The breakup I went through earlier was rough.	之前那場分手很難熬。
line:c932c99d	The breakup I went through earlier was rough.	之前那場分手很難熬。
line:dd06ed39	The Burnswick Community College of Thaumaturgy, of course!	當然是伯恩斯威克社區魔法學院！
line:515099ec	The button on the wall, I mean.	我是說牆上的按鈕。
line:7fe73572	The clean was fine.	洗得還行。
line:e8a38ed0	The college cannot find out about this okay?	不能讓學院知道這件事，好嗎？
line:1a169dbc	The lights in the area are great too.	那一帶的燈光也很棒。
line:610dd8cb	The markers were fun.	麥克筆蠻好玩的。
line:4b36ea4e	The most prestigious college hosting prestigious professors like me:	那是最負盛名的學院，裡面有像我這樣德高望重的教授：
line:ec00a1fe	The mount? I... suppose!	交配架？我……可以吧！
line:94e04dcf	The mount? Sure!	交配架？好啊！
line:d8273d7f	The night 'aint gonna start itself!	夜生活可不會自己開始啊！
line:1f2907ed	The rain has been unrelenting today!	今天這雨一直下個不停！
line:1804bf0a	The rain is nice.	下雨很舒服。
line:7e9a1f83	The stem is just extra food.	梗只是多一點食物而已。
line:c88244b5	The vibe at night is fuckin' great.	晚上那氣氛真他媽棒。
line:d8a2002e	Then I better let you out!	那我得快點讓你出去！
line:d7b3cd09	Then- Have a productive day.	那麼——祝你工作順利。
line:448afe95	There was a fault in his method.	他的做法出了點差錯。
line:48d4a45a	There's this one red dragon, Conrad. He's... Hot headed, but cute.	有一條紅龍叫康拉德。他……脾氣有點衝，但很可愛。
line:f4af8b88	Theres this club downtown. 'Wings'. It's an old favorite of mine.	市中心有間夜店叫「羽翼」。我以前就很喜歡。
line:972f132f	These washes really make things easier.	來這裡洗澡，真的讓一切好受多了。
line:352d1d6f	They cum	他們射了。
line:d78962e8	They cum	他們射了。
line:3200a588	They keep going	他們繼續。
line:a31d1a18	They keep going	他們繼續。
line:035e5be6	They seem cute!	感覺很可愛！
line:454172b0	They took it too far.	他們太過分了。
line:d7b49fb8	They were! The stem is my favorite part though.	真的很好吃！不過我最喜歡的是梗。
line:d156a87f	Think that's every spot.	應該每個地方都洗到了。
line:fa1a1e76	Think that's it.	應該差不多了。
line:3112adad	This drake at the bar... I was stupid. Couldn't shut my mouth.	酒吧有條龍……我蠢死了。就是閉不上嘴。
line:bfd70320	This feels scandalous	感覺會惹出醜聞
line:cb437bd0	This is a common practice?	這是常見的做法嗎？
line:831cbfda	This is a job only you can do.	這件事只有你辦得到。
line:4944dbda	This is delicious!	好好吃！
line:088893da	This is my first time with a Kobold.	這是我第一次和狗頭人做。
line:e218722c	This is my first time, actually!	其實這是我的第一次！
line:9eb894ad	This is really nice..	真的好舒服……
line:c7e4e36f	This is the kind of shit I try to avoid!	我就是想避開這種鳥事啊！
line:22929636	This place could use a makeover, I know would it could use!	這地方該整修一下，我知道少了什麼！
line:b06e13bc	This soap isn't fitting for a professor don't you think?	你不覺得這種肥皂配不上教授的身分嗎？
line:97841169	This was a nice escape.	這裡是個很棒的避風港。
line:5f02ceea	This was a wonderful escape...	這裡是個很棒的避風港……
line:d45f4788	This was nice...	這次真好……
line:418498cf	Those grapes looked good.	那些葡萄看起來很好吃。
line:e9d73205	Though every other wash I've been to at least has a mount	不過我去過的其他洗浴店，至少都有交配架。
line:29e70457	Though I can't say I am not curious	不過，我也不能說自己不好奇
line:9c3e6004	Though you probably shouldn't eat them.	不過你最好別吃。
line:f1ca33da	title: Alexander_Done	title: Alexander_Done
line:3ed2f649	title: Conrad_OutroDone	title: Conrad_OutroDone
line:74c28add	title: ConradBeatup_OutroDone	title: ConradBeatup_OutroDone
line:722243c8	title: RyanDate_OutroDone	title: RyanDate_OutroDone
line:b4eee981	title: RyanExploded_OutroDone	title: RyanExploded_OutroDone
line:6298f08b	Told me about the time he got beat up.	他說起自己被打的那次。
line:ee954bd9	Told me to go to a wash, and was acting extremely offended.	叫我去洗浴店，表現得像我冒犯了她一樣。
line:c66e1278	Tonight- on campus. The library is the large blue spire building.	今晚，在校園裡。圖書館就是那棟藍色大尖塔。
line:434527c6	Truly terrible, no?	真是糟糕透了，對吧？
line:5a5d646c	Truly?	真的？
line:e3aa4e29	Truth be told, I got dirty to come here.	說實話，我是為了來這裡才把自己弄髒的。
line:0979dea3	Uh, I'm still really soapy!	呃，我身上還有好多泡沫！
line:05bbe58c	Uh-huh, I'll go get the gate	嗯哼，我去開門。
line:7de638fb	Uh... Hello?	呃……你好？
line:7de9b3a4	Uh... uhm...	呃……嗯……
line:159c5c1f	Uh... Yeah.	呃……對喔。
line:2089db44	Uhhhm we're not exactly.	呃，其實我們沒有在營業……
line:3ed62e6b	Uhm, no, I'll just be REALLY upset.	呃，沒有，我只是會非常不爽。
line:f0a579a5	Uhm...	嗯……
line:cc295885	uhm... <size=60%>no?	嗯……<size=60%>沒有？
line:29237bc3	Use the crowbar to open and place it in storage, would you?	用撬棍打開，再收到儲藏室裡，好嗎？
line:1ec0dc6a	Use the sprayer on the wall to wash me off.	用牆上的噴槍幫我沖乾淨吧。
line:a716d3b8	Uunf. T-that was... Rather undignified.	唔。剛、剛才……實在有失體面。
line:a37177dd	V-very well. I'll try.	好、好的。我試試。
line:209ddf97	Very cool	很酷。
line:2f10f572	Very well. Don't let me interrupt the wash then!	好吧。那就不打擾你幫我洗澡了！
line:7678511c	Wah- huh- <size=80%>oah. <size=60%>we don't-	哇——蛤——<size=80%>喔。<size=60%>我們沒有——
line:82e2c158	Wait a sec, I need to open the gate.	等一下，我得先開門。
line:9c7a2fb7	Wait a sec, I need to open the gate.	等一下，我得先開門。
line:8ab5686b	Was great! Ryan is a sweetheart.	很棒！萊恩人超貼心。
line:d8c9f912	Was just doing my job!	我只是在做自己的工作！
line:148a63c8	Was just trying to play along. Happy to see you!	只是想配合你一下。很高興見到你！
line:56261ccb	Was still good though! I like how it feels sliding down.	不過還是很好吃！我喜歡它滑下去的感覺。
line:4d002f47	Was... <i>Really</i> upset I was muddy.	對我弄得滿身泥這件事……<i>非常</i>生氣。
line:014b5da5	Watch where those paws are going would you?	注意一下你的爪子往哪摸，好嗎？
line:3028feb5	We also had sex after our date.	我們約會後也上床了。
line:d132db41	We can just lay here...	我們就這樣躺著……
line:4da8b942	We can make an opening.	我們可以挪個空位。
line:8c563ab8	We can make an opening.	我們可以挪個空位。
line:33a79dbe	We do! Are you... from the college...?	有喔！您是……學院的人嗎……？
line:b83ec453	We got your request for the mount!	我們收到你申請交配架的需求了！
line:8b7b8d6b	We went out to eat. Had some good conversation.	我們出去吃飯，聊得很開心。
line:74706bb3	We will need to clean the floors...	我們得清理地板……
line:df8fb8c9	We'll be going out to this seafood place-	我們要去一間海鮮餐廳——
line:110a2ced	Welcome back!	歡迎回來！
line:b042f12a	Welcome back!	歡迎回來！
line:c46f5033	Well great, I appreciate your discretion, I'll be headed off to the apothecary.	那太好了，感謝你守口如瓶，我要去找藥劑師了。
line:08f40e32	Well I had a good time, see you later then!	總之，我很開心，那下次見！
line:c1e8b05d	Well I had a good time, see you later then!	總之，我很開心，那下次見！
line:fcff7b00	Well, go to the window and speak with your customer.	那就去窗口跟客人說話。
line:fc1e497a	Well, good luck getting your hands around all of me.	嗯，祝你好運，看看你的手能不能握住整根。
line:60f14972	Well, I do enjoy the color. But I believe that is unrelated to my hue.	嗯，我確實喜歡這個顏色。不過我認為跟自己的顏色無關。
line:c9f270de	Well, I'm a dragon- but... You know what I mean.	嗯，我是條龍——不過……你懂我的意思。
line:f7f87f6c	Well, That's why I'm here!	嗯，所以才有我在啊！
line:629d89d1	Well, yes. I mean more... Primally?	嗯，沒錯。我指的是更……本能的那一面？
line:8aa0fc1a	Well, you are one hell of a catch.	你可是個超搶手的對象。
line:5d34e715	Well, you better get one then!	那你最好去買一個！
line:f16e75f3	Well...	這個嘛……
line:a71a8385	Went to the bar... Things got spicy. You can imagine what happened next... <size=70%>Hah...	去了酒吧……氣氛熱了起來。接下來發生什麼，你應該想得到……<size=70%>哈……
line:2e0ec324	Wha..?	什麼……？
line:29ec93b2	Whaaat. Nothing wrong with it! figured you'd like to know.	怎樣啦？又沒什麼不對！想說你會想知道。
line:18e5a573	Whaaat? It's good to make sure you're warmed up!	怎樣啦？確定自己有暖好身不是很好嗎！
line:bd66082e	What about a movie?	看電影怎麼樣？
line:ee3c126b	What about your private washers?	那你的私人洗浴師呢？
line:871137eb	What about?	說什麼？
line:bb3b6c71	What brings you in so late?	怎麼這麼晚來？
line:2dd518f0	What do you mean?	什麼意思？
line:2fae1274	What do you mean?	什麼意思？
line:3c2c53dc	What do you mean?	什麼意思？
line:838cdf1b	What do you think of me?	你覺得我怎麼樣？
line:c2bdc402	What does the number 7 taste like?	數字 7 是什麼味道？
line:56fc085a	What happened!?	發生什麼事了！？
line:0bc56d4d	what happened?	發生什麼事了？
line:8c3b76ea	What is it?	什麼問題？
line:44b711a0	What is..	這是什……
line:53301d3b	What kind of egg was that?	那是什麼蛋？
